Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Rochester,Strafford_NH,NH,55.9,62,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Winters,Solano_CA,CA,64,43,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,78.1,76,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Sebastopol,Sonoma_CA,CA,78,33,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Draper,Salt Lake_UT,UT,79.5,21,7,18.4,0,Clear,FALSE,FALSE,FALSE,day
3,Auburn,King_WA,WA,53,69,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,44.6,81,3,9.2,0,Rain,FALSE,FALSE,FALSE,day
2,Easley,Pickens_SC,SC,93,34,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,53.1,71,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,50,83,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Mohegan Lake,Westchester_NY,NY,59,51,20,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,61,64,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Yuba City,Sutter_CA,CA,52,50,1,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Pleasanton,Alameda_CA,CA,55.9,75,10,5.8,0.02,Overcast,FALSE,FALSE,FALSE,day
3,Duarte,Los Angeles_CA,CA,62,65,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Albuquerque,Bernalillo_NM,NM,43,32,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Marana,Pinal_AZ,AZ,51.8,54,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Frankfort,Ross_OH,OH,84.6,69,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Nottingham,Baltimore County_MD,MD,33.8,100,10,12.7,0,Overcast,FALSE,FALSE,FALSE,night
2,Sarasota,Sarasota_FL,FL,81,47,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Frederica,Kent_DE,DE,76.1,31,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Fair Oaks,Sacramento_CA,CA,55.4,77,6,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Aiken,Aiken_SC,SC,68,100,1,3.5,0,Heavy Thunderstorms and Rain,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,55.4,77,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Woodside,Queens_NY,NY,46,61,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Rocky River,Cuyahoga_OH,OH,37,86,9,9.2,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Howell,Livingston_MI,MI,56.5,94,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,West Palm Beach,Palm Beach_FL,FL,69.1,45,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
2,Santa Clara,Santa Clara_CA,CA,64,63,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Auburn,King_WA,WA,58,81,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,30,51,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,68,64,4,4.6,0,Haze,FALSE,FALSE,FALSE,day
2,San Lorenzo,Alameda_CA,CA,81,25,10,6.9,0,Clear,FALSE,TRUE,FALSE,day
2,Culver,Jefferson_OR,OR,29,92,1,6,0,Fog,FALSE,FALSE,FALSE,night
2,Cincinnati,Hamilton_OH,OH,42.1,67,10,4.6,0,Overcast,TRUE,FALSE,FALSE,day
3,Chester,Delaware_PA,PA,51,48,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Elgin,Kane_IL,IL,51.1,61,7,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Lynwood,Los Angeles_CA,CA,50,38,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oak Brook,DuPage_IL,IL,80.1,67,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,87.1,55,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Downey,Los Angeles_CA,CA,82,56,9,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,66.9,54,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,44.1,96,0.2,4.6,0,Fog,FALSE,FALSE,FALSE,twilight
2,Montebello,Los Angeles_CA,CA,77,26,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Clinton,Middlesex_CT,CT,80.6,84,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Holmdel,Monmouth_NJ,NJ,85,59,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Monticello,Green_WI,WI,30.2,64,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,66,47,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,53.1,69,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,27,69,8,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,66.9,63,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Soddy Daisy,Hamilton_TN,TN,71.1,73,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Pompano Beach,Broward_FL,FL,77,90,9,0,0,Clear,FALSE,FALSE,FALSE,day
2,Latham,Albany_NY,NY,82,54,10,12,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Corona,Riverside_CA,CA,68,90,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Petaluma,Sonoma_CA,CA,71.6,60,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Country Club Hills,Cook_IL,IL,43.9,89,10,8.1,0,Rain,FALSE,FALSE,FALSE,twilight
2,Six Mile,Pickens_SC,SC,38.3,100,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Stockton,San Joaquin_CA,CA,59,81,10,6.9,0,Light Rain,FALSE,FALSE,FALSE,night
2,Florence,Florence_SC,SC,78.1,43,10,16.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Shelbyville,Shelby_KY,KY,5,58,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Spanish Fork,Utah_UT,UT,37,73,10,7,0,Fair,FALSE,FALSE,FALSE,night
2,Santa Clara,Santa Clara_CA,CA,64,58,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Detroit,Wayne_MI,MI,43,49,10,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,66,78,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Hayward,Alameda_CA,CA,64,56,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,96,29,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Orangevale,Sacramento_CA,CA,53.6,88,3,21.9,0,Light Rain,FALSE,FALSE,FALSE,day
3,Warrensburg,Warren_NY,NY,72,91,10,9,0,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,60.8,82,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,57.9,41,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,84,74,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Pawtucket,Providence_RI,RI,73.9,91,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Mc Donald,Bradley_TN,TN,46,35,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Syracuse,Davis_UT,UT,50,47,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Cascade Locks,Multnomah_OR,OR,49,69,10,21,0,Partly Cloudy / Windy,FALSE,FALSE,FALSE,night
3,Birmingham,Jefferson_AL,AL,85,34,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Boynton Beach,Palm Beach_FL,FL,78.1,90,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,92,39,10,12,0,Cloudy,FALSE,FALSE,TRUE,day
3,Rock Hill,York_SC,SC,80,71,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,66,90,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Clearwater,Pinellas_FL,FL,84,58,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,91.9,44,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,68,46,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Syracuse,Onondaga_NY,NY,17.1,81,1.5,19.6,0,Light Snow,FALSE,FALSE,FALSE,day
2,Eugene,Lane_OR,OR,64,78,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,San Bernardino,San Bernardino_CA,CA,87.8,13,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,51.1,48,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Montebello,Los Angeles_CA,CA,57.2,41,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
3,Hayward,Alameda_CA,CA,62,67,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Acton,Los Angeles_CA,CA,61,56,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,64.9,75,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,New Castle,New Castle_DE,DE,46.9,68,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,75.9,74,6,9.2,0,Haze,FALSE,FALSE,FALSE,day
2,Federal Way,King_WA,WA,46.9,80,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Sharpsburg,Coweta_GA,GA,71,38,10,10,0,Fair,FALSE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,71,28,10,12,0,Fair,TRUE,FALSE,FALSE,day
2,Fresno,Fresno_CA,CA,90,31,10,9,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,64,48,10,0,0,Overcast,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,79,26,10,15,0,Fair,FALSE,FALSE,FALSE,day
3,Fishers,Hamilton_IN,IN,35.6,81,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,55.4,51,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,75.9,82,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Lakeland,Polk_FL,FL,75.2,31,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,90,37,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,35.1,28,10,17.3,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,61,25,10,6.9,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Lafayette,Lafayette_LA,LA,81,79,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Columbus,Franklin_OH,OH,64,77,10,0,0,Fair,FALSE,FALSE,FALSE,day
4,Ephrata,Lancaster_PA,PA,36,76,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,night
2,Gainesville,Alachua_FL,FL,67,93,2,6,0.07,Rain,FALSE,FALSE,FALSE,day
4,Sylmar,Los Angeles_CA,CA,68,73,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Tucson,Pima_AZ,AZ,73,20,10,3,0,Fair,FALSE,FALSE,TRUE,twilight
2,Irving,Dallas_TX,TX,64,93,2,5,0,Fog,FALSE,FALSE,FALSE,night
2,Midvale,Salt Lake_UT,UT,34.7,94,4,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Liberty,Clay_MO,MO,68,83,10,6.9,0,Light Rain,TRUE,FALSE,FALSE,night
3,Dallas,Dallas_TX,TX,61,97,2,10,0.18,Heavy Rain,FALSE,FALSE,FALSE,day
4,Brooklyn,Kings_NY,NY,37.4,93,8,3.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Kamiah,Lewis_ID,ID,82,26,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Cleveland,Cuyahoga_OH,OH,42,92,2,14,0.17,Rain,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,86,61,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,88,70,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Georgetown,Williamson_TX,TX,86,48,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,80.1,81,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,64,63,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Joelton,Davidson_TN,TN,49,80,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,73.9,37,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,82.9,46,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Waterloo,Laurens_SC,SC,59,100,4,3,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,82.9,65,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Plantsville,Hartford_CT,CT,79,84,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Wildwood,Sumter_FL,FL,90,48,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Tracy,San Joaquin_CA,CA,54,14,10,13,0,Fair,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,91.4,52,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Oregonia,Warren_OH,OH,46,96,2,11.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Rochester,Monroe_NY,NY,33.1,92,0.8,9.2,0,Light Snow,FALSE,FALSE,FALSE,day
2,Hampton,Hampton_VA,VA,60.8,94,7,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Little River,Horry_SC,SC,69,96,2,5,0.02,T-Storm,FALSE,FALSE,FALSE,day
2,Ballston Spa,Saratoga_NY,NY,63,52,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Sacramento,Sacramento_CA,CA,90,33,9,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,West Columbia,Lexington_SC,SC,65,70,10,12,0,Cloudy,FALSE,FALSE,TRUE,day
3,Tuscaloosa,Tuscaloosa_AL,AL,87,43,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Altoona,Blount_AL,AL,91,53,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,71.1,31,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Lenexa,Johnson_KS,KS,89.1,59,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,69,45,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,New Ulm,Brown_MN,MN,32,93,3,10,0,Wintry Mix,FALSE,FALSE,FALSE,night
2,Fresno,Fresno_CA,CA,53,45,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Sacramento,Sacramento_CA,CA,47,93,9,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Burton,Genesee_MI,MI,71.1,84,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,57,39,10,13.8,0,Clear,TRUE,FALSE,FALSE,day
3,Black Canyon City,Yavapai_AZ,AZ,79,14,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Flint,Genesee_MI,MI,43,62,10,13.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Garland,Dallas_TX,TX,53.6,82,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Williamson_TX,TX,81,58,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
4,Oswego,Oswego_NY,NY,44,73,10,7,0,Cloudy,FALSE,FALSE,TRUE,day
3,New York,New York_NY,NY,40,41,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,43,93,8,3.5,0,Overcast,FALSE,FALSE,FALSE,night
2,Durham,Durham_NC,NC,59,60,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Monrovia,Los Angeles_CA,CA,88,25,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,37.9,68,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Orlando,Orange_FL,FL,71.1,100,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,North Bergen,Hudson_NJ,NJ,50,96,1.2,8.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Carmichael,Sacramento_CA,CA,59,82,10,10,0,Cloudy,FALSE,FALSE,TRUE,day
3,Stockbridge,Henry_GA,GA,42.1,92,1,15,0.25,Heavy Rain,FALSE,FALSE,FALSE,day
2,Manchester,Hillsborough_NH,NH,59,18,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
4,Verdi,Washoe_NV,NV,39.9,86,10,4.6,0.06,Light Rain,FALSE,FALSE,FALSE,day
3,Loganville,Walton_GA,GA,89.6,49,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Winston Salem,Forsyth_NC,NC,71,78,10,3,0,Fair,FALSE,TRUE,FALSE,night
2,Prospect,Jackson_OR,OR,60.1,100,7,3.5,0,Light Rain,FALSE,FALSE,FALSE,day
2,Bakersfield,Kern_CA,CA,60.1,28,9,0,0,Clear,FALSE,FALSE,FALSE,day
4,Newtown,Fairfield_CT,CT,71.1,51,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Huntsville,Madison_AL,AL,48.2,100,6,4.6,0,Overcast,FALSE,FALSE,TRUE,night
3,Kansas City,Jackson_MO,MO,73.9,82,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Bartlett,DuPage_IL,IL,36,79,10,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Nashville,Davidson_TN,TN,68,73,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Fontana,San Bernardino_CA,CA,75,15,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Belleville,Wayne_MI,MI,33.1,85,6,5.8,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Van Buren,Crawford_AR,AR,36,82,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,62.1,72,10,11.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,89.1,48,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,89.1,63,10,13.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Denver,Adams_CO,CO,57.2,44,20,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Willow Grove,Montgomery_PA,PA,46,58,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,53.6,58,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Springville,Utah_UT,UT,43,56,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Calumet City,Cook_IL,IL,53.2,100,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,El Paso,El Paso_TX,TX,82,9,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,71,32,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Tulsa,Tulsa_OK,OK,32,79,10,0,0,Overcast,FALSE,FALSE,FALSE,night
3,Louisville,Jefferson_KY,KY,50,87,8,13,0.13,Rain,FALSE,FALSE,FALSE,day
4,Fort Lauderdale,Broward_FL,FL,69.1,75,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Sloatsburg,Rockland_NY,NY,91.9,47,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,68,76,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,North Augusta,Aiken_SC,SC,97,35,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,91.4,20,9,6.9,0,Clear,FALSE,TRUE,FALSE,day
2,Yreka,Siskiyou_CA,CA,70,25,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Hopkins,Hennepin_MN,MN,82.9,51,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,62,96,0.25,0,0,Fog,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,67,44,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,84.9,51,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Medford,Steele_MN,MN,-0.4,85,1.2,18.4,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Bakersfield,Kern_CA,CA,56,77,6,6,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,Danville,Pittsylvania_VA,VA,64,78,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Charlottesville,Albemarle_VA,VA,72,81,6,12,0,Light Rain,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,96.1,35,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,66.9,87,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,54,80,10,3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Sykesville,Carroll_MD,MD,44.6,81,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
3,Orange Park,Clay_FL,FL,62.1,62,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Vallejo,Solano_CA,CA,51,100,0.25,0,0,Fog,FALSE,FALSE,FALSE,night
3,Forest Grove,Washington_OR,OR,48,89,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
4,Hendersonville,Sumner_TN,TN,62.1,80,10,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,Jamestown,Berkeley_SC,SC,66.2,78,7,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Scottsdale,Maricopa_AZ,AZ,41,60,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,71.6,83,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Hammond,Tangipahoa_LA,LA,73.4,57,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Seminole,Pinellas_FL,FL,79,77,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,78.1,35,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Aiken,Aiken_SC,SC,50,82,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Hallandale,Broward_FL,FL,86,70,10,20,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Terrebonne,Deschutes_OR,OR,63,45,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,93,54,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Shreveport,Caddo_LA,LA,62.6,82,7,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,84,67,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75,82,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,-9.9,68,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Norwalk,Fairfield_CT,CT,31,46,10,3,0,Fair,FALSE,FALSE,FALSE,night
2,Bloomington,San Bernardino_CA,CA,73.9,66,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Raleigh,Wake_NC,NC,73.9,93,3,6.9,0.05,Light Rain,FALSE,FALSE,FALSE,day
3,Winnetka,Cook_IL,IL,46,46,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,68,65,10,17.3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Live Oak,Suwannee_FL,FL,84.2,20,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Tallahassee,Leon_FL,FL,84.9,74,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Port Townsend,Jefferson_WA,WA,42,89,0.75,7,0,Fog,FALSE,FALSE,FALSE,day
2,Odessa,Hillsborough_FL,FL,57,87,10,3,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,81,60,9,12,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Decatur,DeKalb_GA,GA,62.1,93,3,0,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
3,Atlanta,Fulton_GA,GA,36,89,3,20.7,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Duncan,Spartanburg_SC,SC,60,49,10,7,0,Fair,FALSE,TRUE,FALSE,day
3,Oakland,Alameda_CA,CA,66.9,57,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
4,Key West,Monroe_FL,FL,77,71,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Glendora,Los Angeles_CA,CA,44.6,100,10,0,0,Overcast,FALSE,FALSE,FALSE,twilight
4,Brooklyn,Kings_NY,NY,71.6,64,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Mc Lean,Fairfax County_VA,VA,52,45,10,13.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Dobbs Ferry,Westchester_NY,NY,21.9,89,0.5,23,0,Snow,FALSE,FALSE,TRUE,day
2,Shreveport,Caddo_LA,LA,69,90,5,9,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Hudson,Pasco_FL,FL,43,86,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Indianapolis,Marion_IN,IN,68,100,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Milpitas,Santa Clara_CA,CA,54,93,3,0,0,Cloudy,TRUE,FALSE,FALSE,day
3,Marengo,Iowa_IA,IA,44.1,96,7,16.1,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
2,Portland,Multnomah_OR,OR,63,65,10,3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Dallas,Dallas_TX,TX,68,40,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Norristown,Montgomery_PA,PA,42,89,10,10,0,Light Rain,FALSE,FALSE,TRUE,day
